"loc","loc_lat","loc_lng","count"
"11 km (6.9 mls) NW of Billings-Logan International Airport, MT (BIL) (   United States of America)","45.82107",-108.46845,1
"11 km (6.9 mls) NW off  Hsinchu Airport (HSZ) (   Taiwan)","24.8062","120.96894",1
"11 km (6.9 mls) NW of Junnar (   India)","19.20444","73.87251",1
"11 km (6.9 mls) NW of North Vernon, IN (   United States of America)","39.00576",-85.62392,1
"11 km (6.9 mls) NW of Planeta Rica (   Colombia)","8.40845",-75.58418,1
"11 km (6.9 mls) NW of Taipei (   Taiwan)","25.03737","121.56355",1
"11 km (6.9 mls) off  Port Vila (   Vanuatu)",-17.73312,"168.32085",1
"11 km (6.9 mls) SE of Bartlesville Airport, OK (BVO) (   United States of America)","36.74676",-95.97903,1
"11 km (6.9 mls) SE of Brazzaville-Maya Maya Airport (BZV) (   Congo)",-4.26324,"15.27377",1
"11 km (6.9 mls) SE of Fort McMurray Airport, AB (YMM) (   Canada)","56.65421",-111.29766,1
"11 km (6.9 mls) SE of Karaj (   Iran)","35.82887","50.95748",1
"11 km (6.9 mls) SE of Kerrville Airport, TX (ERV) (   United States of America)","30.14261",-99.15059,1
"11 km (6.9 mls) SE of Marburg (   Germany)","50.80867","8.7726",1
"11 km (6.9 mls) SE of Santa Ana-El Toro MCAS, CA (   United States of America)","33.70656",-117.94292,1
"11 km (6.9 mls) SE of Tonopah-Test Range Airport, NV (XSD) (   United States of America)","38.05958",-117.09653,1
"11 km (6.9 mls) S of Bellevue, ID (   United States of America)","43.46232",-114.25993,1
"11 km (6.9 mls) S off  Lihue, HI (   United States of America)","21.97505",-159.36908,1
"11 km (6.9 mls) S off  Los Roques Airport (LRV) (   Venezuela)","10.72089",-71.61188,1
"11 km (6.9 mls) S of Le Mans (   France)","48.00832","0.19745",1
"11 km (6.9 mls) S of Pecos, NM (   United States of America)","35.57393",-105.67538,1
"11 km (6.9 mls) S of Roma (   Italy)","41.90323","12.49566",1
"11 km (6.9 mls) S of Shreveport-Barksdale AFB, LA (BAD) (   United States of America)","32.50544",-93.68445,1
"11 km (6.9 mls) SSE of Blenheim-Woodbourne Airport (BHE) (   New Zealand)",-41.51191,"173.95516",1
"11 km (6.9 mls) SSE of Kokoda Airport (KKD) (   Papua New Guinea)",-8.84188,"148.02652",1
"11 km (6.9 mls) SSW of Ukiah, CA (   United States of America)","39.15093",-123.20791,1
"11 km (6.9 mls) SW of Atqasuk, AK (   United States of America)","70.48317",-157.42512,1
"11 km (6.9 mls) SW of Birmingham Airport, AL (BHM) (   United States of America)","33.52478",-86.79414,1
"11 km (6.9 mls) SW of Kathmandu-Tribhuvan Airport (KTM) (   Nepal)","27.6893","85.22426",1
"11 km (6.9 mls) SW of Marietta, GA (   United States of America)","33.95319",-84.54588,1
"11 km (6.9 mls) SW of Palana Airport (   Russia)","59.08342","159.94697",1
"11 km (6.9 mls) SW of Teknaf (   Bangladesh)","20.86799","92.29641",1
"11 km (6.9 mls) WNW of Zirc (   Hungary)","47.26357","17.87244",1
"11 km (6.9 mls) W of Chelyabinsk Airport (CEK) (   Russia)","55.16307","61.38878",1
"11 km (6.9 mls) W of Elmira, NY (   United States of America)","42.09041",-76.79882,1
"11 km (6.9 mls) W off  Los Angeles, CA [Santa Monica Bay] (   United States of America)","34.00845",-118.48716,1
"11 km (6.9 mls) W of Moskva-Sheremetyevo Airport (SVO) (   Russia)","55.42558","37.14857",1
"11 km (6.9 mls) W of San Luis Obispo, CA (   United States of America)","35.28579",-120.66275,1
"11 km (6.9 mls) WSW of Atlanta, MO (   United States of America)","39.89873",-92.47885,1
"11 km (6.9 mls) WSW of Itta Bena, MS (   United States of America)","33.49566",-90.31992,1
"11 km (6.9 mls) WSW of Ward, CO (   United States of America)","40.07255",-105.50713,1
"120 km (75 mls) E off  Sendai, Japan (   Pacific Ocean)","38.24891","140.8899",1
"120 km (75 mls) from  Kyzyl (   Russia)","51.72052","94.43659",1
"120 km (75 mls) NNE of Myitkyina (   Myanmar)","25.38849","97.37494",1
"120 km (75 mls) NNE of Vientiane (   Laos)","17.94743","102.61985",1
"120 km (75 mls) N of Jammu (   India)","18.42439","84.0506",1
"120 km (75 mls) N of Myitkyina (   Myanmar)","25.38849","97.37494",1
"120 km (75 mls) S of Ciudad Bolivar (   Venezuela)","8.14402",-63.54994,1
"12,3 km (7.7 mls) NW of Mossman, QLD (   Australia)",-16.46117,"145.37364",1
"12,4 km (7.8 mls) NE of George (   South Africa)",-33.95614,"22.4591",1
"1265 km (790.6 mls) N of Point Barrow, AK, USA (   North Pole)","64.73221",-147.32264,1
"128 km (80 mls) from  Bangui (   Central African Republic)","4.39669","18.5586",1
"128 km (80 mls) NW of Bettles Field, AK (   United States of America)","66.91634",-151.52142,1
"12,9 km (8.1 mls) SW of Asunción-Silvio Pettirossi International Airport (ASU) (   Paraguay)",-25.29753,-57.62321,1
"12,9 km (8.1 mls) W of El Paso, TX (   United States of America)","31.75917",-106.48749,1
"1,2 km (0.8 mls) ENE of Delabole, Cornwall (   United Kingdom)","50.62387",-4.73104,1
"1,2 km (0.8 mls) E off  Isla San Lucas (   Costa Rica)","9.61121",-83.95265,1
"1,2 km (0.8 mls) from  Bratsk Airport (BTK) (   Russia)","56.17633","101.59997",1
"1,2 km (0.8 mls) from  Nagpur-Sonegaon Airport (NAG) (   India)","21.08925","79.05452",1
"1,2 km (0.8 mls) from  Natal-Parnamirim Field, RN (NAT) (   Brazil)",-5.93156,-35.28161,1
"1,2 km (0.8 mls) NE of Fairfield-Travis AFB, CA (SUU) (   United States of America)","38.27149",-121.95318,1
"1,2 km (0.8 mls) NE of Ulyanovsk Airport (ULY) (   Russia)","54.30793","48.39464",1
"1,2 km (0.8 mls) NNE of Skvoritsy, Leningrad Region (   Russia)","59.65218","29.95266",1
"1,2 km (0.8 mls) NNW of Kuala Lumpur Subang International Airport (KUL) (   Malaysia)","3.1479","101.69405",1
"1,2 km (0.8 mls) N of Calcutta-Dum Dum Airport (CCU) (   India)","22.6469","88.43932",1
"1,2 km (0.8 mls) N of Oak Glen, CA (   United States of America)","40.27951",-123.74282,1
"1,2 km (0.8 mls) off  Biak-Mokmer Airport (BIK) (   Indonesia)",-1.19877,"136.13831",1
"1,2 km (0.8 mls) off  Mar del Plata, BA (   Argentina)",-37.99742,-57.54847,1
"1,2 km (0.8 mls) off  Mayaguana Island (   Bahamas)","22.37107",-72.96757,1
"1,2 km (0.8 mls) off  Point Reyes, CA (   United States of America)","38.06813",-122.80605,1
"1.2 km (0.8 mls) SE off  Hong Kong-Kai Tak International Airport (HKG) (   Hong Kong)","22.31442","114.21013",1
"1,2 km (0.8 mls) SSE of Gainesville-Lee Gilmer Memorial Airport, GA (GVL) (   United States of America)","34.27412",-83.82307,1
"1,2 km (0.8 mls) SSW of Nelkan Airport (   Russia)","57.6633","136.16982",1
"1,2 km (0.8 mls) SW of Piz Segnas (   Switzerland)","46.69463","8.82853",1
"1,2 km (0.8 mls) W of Chino Airport, CA (CNO) (   United States of America)","34.01335",-117.68933,1
"1,2 km (0.8 mls) W of Tamaqua, PA (   United States of America)","40.79733",-75.96874,1
"12 km (7.5 mls) ENE of Port Moresby-Jacksons International Airport (POM) (   Papua New Guinea)",-9.45507,"147.20382",1
"12 km (7.5 mls) ENE of Salto (   Uruguay)",-31.38691,-57.94559,1
"12 km (7.5 mls) E of Labinsk (   Russia)","44.64684","40.73482",1
"12 km (7.5 mls) E of Selleck, WA (   United States of America)","47.37342",-121.87763,1
"12 km (7.5 mls) E of Torino-Aeritalia Airport (   Italy)","45.06969","7.70493",1
"12 km (7.5 mls) E of Yuzhno-Sakhalinsk Airport (UUS) (   Russia)","46.95921","142.73857",1
"12 km (7.5 mls) ESE off  Tokyo-Haneda Airport (HND) [Tokyo Bay] (   Japan)","35.68409","139.80885",1
"12 km (7.5 mls) from  Kuala Lumpur Subang International Airport (KUL) (   Malaysia)","3.1479","101.69405",1
"12 km (7.5 mls) from  Maiduguri (   Nigeria)","11.83696","13.14476",1
"12 km (7.5 mls) from  Nagpur (   India)","21.15707","79.08218",1
"12 km (7.5 mls) from  Novosibirsk-Severny (North) Airport (   Russia)","55.09941","82.90155",1
"12 km (7.5 mls) from  Polyarnyj (   Russia)","69.19634","33.45695",1
"12 km (7.5 mls) from  Roque Pérez, BA (   Argentina)",-35.39149,-59.33562,1
"12 km (7.5 mls) from  Sasasama (   Bolivia)",-16.62173,-65.75167,1
"12 km (7.5 mls) from  Unalakleet Airport, AK (UNK) (   United States of America)","63.87894",-160.79682,1
"12 km (7.5 mls) from  Uruapan (   Mexico)","19.42129",-102.06413,1
"12 km (7.5 mls) from  Vitebsk Airport (VTB) (   Belarus)","55.19213","30.20619",1
"12 km (7.5 mls) from  Yalí, Antioquia (   Colombia)","6.67606",-74.84107,1
"12 km (7.5 mls) NE of Anniston-County Airport, AL (ANB) (   United States of America)","33.74358",-85.82592,1
"12 km (7.5 mls) NE of Hermosillo Airport (HMO) (   Mexico)","21.14546",-98.41804,1
"12 km (7.5 mls) NNE of Falls City, NE (   United States of America)","40.05876",-95.60144,1
"12 km (7.5 mls) N of Buéa (   Cameroon)","4.15468","9.23686",1
"12 km (7.5 mls) N of Córdoba, CD (   Argentina)","37.4392",-4.19294,1
"12 km (7.5 mls) N of Flagstaff, AZ (   United States of America)","35.1982",-111.6513,1
"12 km (7.5 mls) N of Forish (   Uzbekistan)","40.23043","67.05507",1
"12 km (7.5 mls) N of Gulkana, AK (   United States of America)","62.26986",-145.38027,1
"12 km (7.5 mls) N of Savasleyka (   Russia)","55.46687","42.34048",1
"12 km (7.5 mls) NW of Hualien Airport (HUN) (   Taiwan)","23.98216","121.60655",1
"12 km (7.5 mls) NW of Kiev (   Ukraine)","50.45057","30.52428",1
"12 km (7.5 mls) NW of Lockhart River Airport, QLD (IRG) (   Australia)",-12.78889,"143.34134",1
"12 km (7.5 mls) NW of Medellín-Enrique Olaya Herrera Airport (EOH) (   Colombia)","6.27326",-75.61058,1
"12 km (7.5 mls) NW of Stanislav (   Russia)","53.31507","31.37142",1
"12 km (7.5 mls) off  Boulogne [English Channel] (   France)","48.03131","2.78721",1
"12 km (7.5 mls) off  Mackay, QLD (   Australia)",-21.14294,"149.18371",1
"12 km (7.5 mls) SE of Half Moon Bay, CA (   United States of America)","37.46312",-122.4293,1
"12 km (7.5 mls) SE of Madrid-Barajas Airport (MAD) (   Spain)","40.41455",-3.70844,1
"12 km (7.5 mls) SE of Saint-Chamond (   France)","45.47419","4.51295",1
"12 km (7.5 mls) S of Ghardaïa (   Algeria)","32.50512","3.68289",1
"12 km (7.5 mls) S of Qazvin (   Iran)","36.27321","50.00614",1
"12 km (7.5 mls) WNW of Chicago-O'Hare International Airport, IL (ORD) (   United States of America)","41.96638",-87.84859,1
"12 km (7.5 mls) WNW of Isparta Airport (ISE) (   Turkey)","37.78316","30.54609",1
"12 km (7.5 mls) W of Mexico City-Benito Juárez International Airport (MEX) (   Mexico)","19.268",-99.10324,1
"12 km (7.5 mls) W of Orumiyeh (   Iran)","37.53484","45.0725",1
"12 km (7.5 mls) W of Pardo, BA (   Argentina)",-36.24243,-59.36535,1
"12 km (7.5 mls) W of Quito-Mariscal Sucre Airport (UIO) (   Ecuador)",-0.18931,-78.51185,1
"12 km (7.5 mls) W of Tsaghkashen (   Armenia)","40.30648","45.06314",1
"12 km (7.5 mls) WSW of Rome-Richard B Russell Airport, GA (RMG) (   United States of America)","41.93683","12.55682",1
"130 km (81.3 mls) S off  Marseille, France (   Mediterranean Sea)","43.31713","5.40863",1
"130 km (81.3 mls) SW of Hail (   Saudi Arabia)","27.50123","41.69803",1
"130 km (81.3 mls) W off  Jeju, South Korea [East China Sea] (   Pacific Ocean)","33.50917","126.52879",1
"130 km (81.3 mls) W off  Laoag, Philippines (   Pacific Ocean)","18.19898","120.59564",1
"132 km (82.5 mls) NW of Cloncurry, QLD (   Australia)",-20.707,"140.51215",1
"132 km (82.5 mls) W off  Palma, Islas Baleares, Spain (   Mediterranean Sea)","39.56137","2.62597",1
"135 km (84.4 mls) NE of Mitú (   Colombia)","1.25872",-70.23696,1
"13,5 km (8.4 mls) SE of Yuzhno-Sakhalinsk (   Russia)","46.95921","142.73857",1
"136 km (85 mls) S of Kunming (   China)","25.06452","102.69877",1
"137 km (85.6 mls) N of Goose Bay, NL (   Canada)","53.29583",-60.29594,1
"13,7 km (8.6 mls) from  Magadan (   Russia)","59.56523","150.80468",1
"13,7 km (8.6 mls) S of Miri Airport (MYY) (   Malaysia)","4.33262","113.98573",1
"1390 km (868.8 mls) NE off  Gander, NL, Canada (   Atlantic Ocean)","48.95686",-54.60917,1
"1,3 km (0.8 mls) from  Malaybalay Airport (   Philippines)","8.15289","125.12923",1
"1,3 km (0.8 mls) from  Moskva-Vnukovo Airport (VKO) (   Russia)","55.64577","37.27393",1
"1,3 km (0.8 mls) from  Pickle Lake Airport, ON (YPL) (   Canada)","51.48351",-90.15916,1
"1,3 km (0.8 mls) from  Quebec Airport, QC (YQB) (   Canada)","46.81274",-71.21931,1
"1,3 km (0.8 mls) from  Uralsk Airport (URA) (   Kazakhstan)","51.22115","51.40715",1
"1,3 km (0.8 mls) from  Ust-Maya Airport (   Russia)","60.41303","134.52646",1
"1,3 km (0.8 mls) N of San Bernardino International Airport, CA (SBD) (   United States of America)","34.06744",-117.28229,1
"1,3 km (0.8 mls) off  Cartagena-Crespo Airport (CTG) (   Colombia)","10.4449",-75.51674,1
"1,3 km (0.8 mls) SE of Budapest-Ferihegy Airport (BUD) (   Hungary)","47.44469","19.21315",1
"1,3 km (0.8 mls) SE of Miroslawiec Air Base (   Poland)","53.34242","16.0907",1
"1,3 km (0.8 mls) SE of Warszawa-Okecie Airport (WAW) (   Poland)","52.18262","20.94949",1
"1,3 km (0.8 mls) SSW of Sibay Airport, Bashkortostan (   Russia)","52.72148","58.68625",1
"1,3 km (0.8 mls) SW of Clayton County Airport-Tara Field, GA (   United States of America)","34.90514",-83.51421,1
"1,3 km (0.8 mls) SW of Havana-José Martí International Airport (HAV) (   Cuba)","23.08548",-82.3918,1
"13 km (8.1 mls) ENE of Brisbane-Archerfield Airport, QLD (   Australia)",-27.56717,"153.01512",1
"13 km (8.1 mls) ENE of Jackson, MI (   United States of America)","42.24555",-84.4005,1
"13 km (8.1 mls) ENE Wawona, CA (   United States of America)","37.54807",-119.64275,1
"13 km (8.1 mls) E of Açu, RN (   Brazil)",-5.57628,-36.91492,1
"13 km (8.1 mls) E of Cross City Airport, FL (CTY) (   United States of America)","29.43223",-81.65591,1
"13 km (8.1 mls) E off  Sydney-Kingsford Smith International Airport, NSW (SYD) (   Australia)",-33.93349,"151.23596",1
"13 km (8.1 mls) E of Kurmitola (   Bangladesh)","23.82302","90.42476",1
"13 km (8.1 mls) E of San Diego-Brown Field Municipal Airport, CA (SDM) (   United States of America)","32.79281",-117.19458,1
"13 km (8.1 mls) E of Sharjah Airport (SHJ) (   United Arab Emirates)","25.35287","55.39203",1
"13 km (8.1 mls) from  Baturino, Asinovsky District (   Russia)","57.75283","85.18844",1
"13 km (8.1 mls) from  Deputatskiy (   Russia)","69.38993","139.90269",1
"13 km (8.1 mls) from  Kano International Airport (KAN) (   Nigeria)","12.02881","8.51923",1
"13 km (8.1 mls) from  Khatanga (   Russia)","62.78142","131.17665",1
"13 km (8.1 mls) from  Novosibirsk-Tolmachevo Airport (OVB) (   Russia)","55.03977","82.91017",1
"13 km (8.1 mls) from  Port Moresby (   Papua New Guinea)",-9.45507,"147.20382",1
"13 km (8.1 mls) from  Snag, YT (   Canada)","62.37999",-140.38674,1
"13 km (8.1 mls) from  Tame (   Colombia)","6.46393",-71.7277,1
"13 km (8.1 mls) NE of Charleston, WV (   United States of America)","38.35016",-81.63896,1
"13 km (8.1 mls) NE of Hamilton AFB, CA (   United States of America)","39.74611",-122.01367,1
"13 km (8.1 mls) NE of Holzminden (   Germany)","51.8276","9.45047",1
"13 km (8.1 mls) NE of Kunming (   China)","25.06452","102.69877",1
"13 km (8.1 mls) NE of Mbeya (   Tanzania)",-8.9108,"33.45781",1
"13 km (8.1 mls) NE of Toronto International Airport, ON (YYZ) (   Canada)","43.67763",-79.58831,1
"13 km (8.1 mls) NNW of Fort de France-Lamentin Airport (FDF) (   Martinique)","14.62996",-61.03837,1
"13 km (8.1 mls) N of Buena Vista, Apure (   Venezuela)","7.90609",-68.42136,1
"13 km (8.1 mls) N of Forres-Kinloss RAF Station (FSS) (   United Kingdom)","57.63251",-3.5604,1
"13 km (8.1 mls) N off  Point de Barfleur (   France)","49.66855",-1.26472,1
"13 km (8.1 mls) N of Lagos/Ikeja International Airport (LOS) (   Nigeria)","6.59016","3.33707",1
"13 km (8.1 mls) N of Warmwell (   United Kingdom)","50.67161",-2.35136,1
"13 km (8.1 mls) NW of Ashiya Air Base (   Japan)","33.88244","130.66741",1
"13 km (8.1 mls) NW of Burnet, TX (   United States of America)","30.75844",-98.2272,1
"13 km (8.1 mls) NW of Campbell River, BC (   Canada)","50.02465",-125.2482,1
"13 km (8.1 mls) NW off  Lurga Point (   Ireland)","53.99065",-8.08923,1
"13 km (8.1 mls) NW off  Trujillo-Capiro Airport (TJI) (   Honduras)","15.92265",-85.93431,1
"13 km (8.1 mls) NW of Parchum, Chunsky District, Irkutsk Region (   Russia)","56.17238","99.03787",1
"13 km (8.1 mls) NW of Patian (   Pakistan)","33.92476","72.80298",1
"13 km (8.1 mls) NW of Quepos (   Costa Rica)","9.42539",-84.16171,1
"13 km (8.1 mls) NW of Saratov Airport (RTW) (   Russia)","51.53183","46.01042",1
"13 km (8.1 mls) NW of Sumner, IL (   United States of America)","38.71776",-87.86121,1
"13 km (8.1 mls) off  Aden-Khormaksar RAF Station (   Yemen)","12.81509","45.02975",1
"13 km (8.1 mls) off  Ceiba-Roosevelt Roads NAS (   Puerto Rico)","18.22693",-65.67232,1
"13 km (8.1 mls) off  Jaffna (   Sri Lanka)","9.65879","80.01898",1
"13 km (8.1 mls) SE of Anchorage-Elmendorf AFB, AK (EDF) (   United States of America)","61.23724",-149.84214,1
"13 km (8.1 mls) SE of Charles Town, WV (   United States of America)","39.28935",-77.85909,1
"13 km (8.1 mls) SE of Châteaudun-Advanced Landing Ground A-39 (   France)","48.07037","1.33219",1
"13 km (8.1 mls) SE of Ivanhoe Lake, NT (   Canada)","47.04773",-67.75531,1
"13 km (8.1 mls) SE of Paris-Orly Airport (ORY) (   France)","45.54335","4.40749",1
"13 km (8.1 mls) SE of Sontecomapan (   Mexico)","18.50405",-95.03433,1
"13 km (8.1 mls) SE of Tuktoyaktuk, NT (   Canada)","69.44734",-133.03516,1
"13 km (8.1 mls) S off  East Moriches, NY (   United States of America)","40.80819",-72.75816,1
"13 km (8.1 mls) S of Khovu-Aksy Airport (   Russia)","51.13352","93.70345",1
"13 km (8.1 mls) S of Las Vegas, NV (   United States of America)","36.17193",-115.14001,1
"13 km (8.1 mls) S of Marseille-Marignane Airport (MRS) (   France)","47.10261","1.9433",1
"13 km (8.1 mls) S of Rangeley Municipal Airport, ME (   United States of America)","44.96662",-70.64676,1
"13 km (8.1 mls) S of Sabinal, TX (   United States of America)","29.31848",-99.46671,1
"13 km (8.1 mls) SSE of Santa Ana-El Toro MCAS, CA (NZJ) (   United States of America)","33.70656",-117.94292,1
"13 km (8.1 mls) SSW of Casablanca-Anfa Airport (CAS) (   Morocco)","33.58944",-7.64008,1
"13 km (8.1 mls) SW Lafayette, IN (   United States of America)","32.8988894",-85.4036412,1
"13 km (8.1 mls) SW of Butte, MT (   United States of America)","46.00175",-112.52089,1
"13 km (8.1 mls) SW of Kromeriz (   Czech Republic)","49.29717","17.39082",1
"13 km (8.1 mls) SW of Tucutí (   Panama)","7.96138",-77.93434,1
"13 km (8.1 mls) W of Carrollton, GA (   United States of America)","33.58131",-85.07842,1
"13 km (8.1 mls) W of Chapais, QC (   Canada)","49.7815",-74.85362,1
"13 km (8.1 mls) W of Fish Haven, ID (   United States of America)","42.03779",-111.39585,1
"13 km (8.1 mls) W of Linton, TN (   United States of America)","36.01863",-87.02946,1
"13 km (8.1 mls) W of Tripoli International Airport (TIP) (   Libya)","32.89534","13.18105",1
"140 km (87.5 mls) E off  Greenland (   Atlantic Ocean)","38.34365",-75.0783,1
"140 km (87.5 mls) NNE of Nairobi (   Kenya)",-1.28352,"36.8238",1
"143 km (89.4 mls) N of Kharp (   Russia)","66.81481","65.80153",1
"14,3 km (8.9 mls) from  Svalbard-Longyearbyen Airport (LYR) (   Norway)","78.22294","15.64596",1
"1440 km (900 mls) E off  Cape May, NJ, USA (   Atlantic Ocean)","39.28148",-74.56664,1
"14,4 km (9 mls) S of Guatemala City-La Aurora Airport (GUA) (   Guatemala)","14.63462",-90.50911,1
