count,year,operator
5,1969,Aeroflot / Polar
1,1969,"Aeroflot, Northern Civil Aviation Directorate"
1,1969,"Aeroflot, Moscow SPiMVL"
1,1969,"Aeroflot, Moscow Civil Aviation Directorate"
2,1969,"Aeroflot, Magadan Civil Aviation Directorate"
1,1969,Aeroflot / Kyrgyzstan
2,1969,"Aeroflot, Krasnoyarsk Civil Aviation Directorate"
3,1969,"Aeroflot, Kazakstan Civil Aviation Directorate"
1,1969,Aeroflot / Georgia
2,1969,"Aeroflot, Far East Civil Aviation Directorate"
3,1969,"Aeroflot, East Siberia Civil Aviation Directorate"
1,1969,Aeroflot / Belarus
1,1969,Aerocondor - Aerovías Cóndor de Colombia
1,1969,Aero Cargo
1,1969,Aerial Tours
1,1970,Zamrud Airlines
1,1970,Zambia Airways
1,1970,Xieng Khouang Air Transport
1,1970,Winner Airways
1,1970,Wardair
2,1970,VASP - Viação Aérea São Paulo
2,1970,Varig
4,1970,Unknown
1,1970,Universal Airlines
5,1970,United States Navy
1,1970,United States Marine Corps
2,1970,United States Army
26,1970,United States Air Force - USAF
6,1970,United Arab Airlines - UAA
3,1970,United Airlines
1,1970,Türk Hava Yollari - THY
7,1970,Trans World Airlines - TWA
1,1970,Transportes Aéreos Litoral
1,1970,Transportes Aéreos Latinoamericanos - TALA
1,1970,Transportes Aéreos Benianos - TABSA
2,1970,Transporte Aéreo Militar - TAM
1,1970,Trans International Airlines
2,1970,Trans Caribbean Airways
1,1970,Trans Australia Airlines - TAA
1,1970,TransAir
1,1970,Tramaco Services
1,1970,Texas International Airlines
2,1970,Tarom
2,1970,Swissair
2,1970,Spantax
3,1970,Soviet Air Force
1,1970,Southern Airways
1,1970,Somali Airlines
1,1970,SODEMAC
1,1970,Sobelair
1,1970,Sky King Inc.
1,1970,Servicios Aéreos Curtiss
1,1970,Servicios Aéreos Bolivianos - SAB
1,1970,Securité Civile
1,1970,Scandinavian Airlines System - SAS
2,1970,Saudi Arabian Airlines
1,1970,Saturn Airways
1,1970,San Juan Air
1,1970,SAETA
1,1970,SAESA - Servicios Aéreos Especiales SA
1,1970,Royal Thai Border Police
1,1970,Royal Thai Air Force - RTAF
1,1970,Royal Nepal Airlines
1,1970,Royal Malaysian Air Force - RMAF
1,1970,Royal Crown Cola Corp
1,1970,Royal Australian Air Force - RAAF
1,1970,Royal Air Maroc - RAM
4,1970,Royal Air Force - RAF
1,1970,Rousseau Aviation
1,1970,Rosenbalm Aviation
1,1970,Reeder Flying Service
1,1970,RAPSA (Rutas Aéreas Panameñas SA)
1,1970,Prinair
1,1970,Polynesian Airlines
1,1970,Pilgrim Airlines
6,1970,Philippine Air Lines
1,1970,Paraense Transportes Aéreos
4,1970,Pan American World Airways (Pan Am)
1,1970,Pan Alaska Airways
2,1970,Pakistan International Airlines - PIA
1,1970,Pakistan Air Force
1,1970,Pacific Western Airlines
2,1970,Olympic Airways
1,1970,North Slope Supply Comp
1,1970,North Central Airlines
1,1970,New Zealand Ministry of Transport
1,1970,Nepalese Royal Flight
1,1970,National Airways
2,1970,National Airlines
1,1970,Morrison-Knutsen
1,1970,MOM NIITP
1,1970,Modern Air Transport
1,1970,Mississippi Valley Airlines - MVA
1,1970,Mideastern Airways
1,1970,Mexicana de Aviación
1,1970,MAP Kiev MSZ
1,1970,Luftwaffe
5,1970,LOT Polskie Linie Lotnicze
1,1970,Lockheed
1,1970,Lineas Aéreas Nacionales S.A. - LANSA
1,1970,Lineas Aéreas La Urraca
1,1970,Lineas Aéreas del Estado - LADE
1,1970,Lineas Aéreas Costarricenses - LACSA
1,1970,Linea Aeropostal Venezolana - LAV
1,1970,Le High Acres Development Comp.
1,1970,LASA Engenharia e Prospecções
1,1970,Lao Airlines - S.A. de Transports Aériens
1,1970,LAN Chile
1,1970,Kepolisian Negara Republik Indonesia (Indonesian Police)
1,1970,Jet International
1,1970,Jetco Aviation International
1,1970,Japan Air Lines - JAL
1,1970,Jamair
1,1970,Itavia
2,1970,Israeli Aircraft Industries - IAI
2,1970,Iran Air
1,1970,International Aerodyne
1,1970,Interflug
3,1970,Indian Airlines
1,1970,Indian Air Force - IAF
1,1970,Imperial Tobacco Group
1,1970,Icelandair Flugfélag Islands
2,1970,Iberia
1,1970,Hunting Surveys
1,1970,Heyl Ha'Avir (Israeli Air Force)
1,1970,Guyane Air Transport
1,1970,Golden Eagle Aviation
1,1970,Ghana Air Force
1,1970,General Air
1,1970,Fuerza Aérea Nicaragua
1,1970,Fuerza Aérea Colombiana
1,1970,Fuerza Aérea Argentina - FAA
1,1970,Flying Tiger Line
1,1970,Filipinas Orient Airways
1,1970,Federal Aviation Administration - FAA
1,1970,Faucett
1,1970,Far Eastern Air Transport - FEAT
1,1970,Executive Jet Aviation
1,1970,Ethiopian Airlines
2,1970,Elleniki Polemikí Aeroporía
1,1970,El Al Israel Airlines
2,1970,Ejército del Aire
1,1970,Ecuatoriana (Compañia Ecuatoriana de Aviacion)
4,1970,Eastern Air Lines
1,1970,Dutch Continental Airways
1,1970,Dominicana de Aviacion
1,1970,Domaire
1,1970,D.G. Harris Productions
1,1970,DETA Moçambique Airlines
4,1970,Delta Air Lines
1,1970,D. Cavener
2,1970,Dan-Air Services
5,1970,CSA Ceskoslovenské Aerolinie
4,1970,Cruzeiro do Sul
1,1970,Continental Air Lines
1,1970,Conner Air Lines
1,1970,Condor Flugdienst
2,1970,Comisión Federal de Electricidad - CFE
1,1970,China Airlines
1,1970,Cargolux
1,1970,Capitol Airways
1,1970,Cambrian Airways
1,1970,CAAC
1,1970,Britten-Norman
1,1970,British West Indian Airways - BWIA
1,1970,British Overseas Airways Corporation - BOAC
1,1970,British Midland Airways - BMA
1,1970,Belgische-Nederlandse Zuidpool Expeditie
2,1970,Bavaria Fluggesellschaft
1,1970,Barringer Research Inc.
1,1970,Aviation Equipment Corp. of America
5,1970,Avianca
1,1970,Austrian Airlines
2,1970,Austin Airways
1,1970,Aspen Airways
1,1970,ARCO Bermuda
1,1970,Antilles Air Boats
1,1970,Ansett Airlines of Australia
1,1970,American Airlines
1,1970,Amazônia Transportes Aéreos
2,1970,ALM - Antillean Airlines
1,1970,All Nippon Airways - ANA
1,1970,Allegheny Airlines
2,1970,Alitalia
2,1970,Air Vietnam
1,1970,Air Taxi Co.
2,1970,Air National Guard
1,1970,Air Manila International
1,1970,Aircraft Charter Inc.
1,1970,Air Congo
1,1970,Air Carrier Lease and Sales Inc.
2,1970,Air Canada
1,1970,Air America
1,1970,Air Alpes
1,1970,Air Algérie
1,1970,Aerotransportes Entre Rios - AER
1,1970,Aero Spacelines
1,1970,Aero Servicios
1,1970,Aeropesca Colombia
1,1970,Aeronaves de México
2,1970,Aéronavale
1,1970,Aeronautica Militare Italiana - AMI
4,1970,Aerolineas Argentinas
2,1970,"Aeroflot, Yakutsk Civil Aviation Directorate"
2,1970,"Aeroflot, West Siberia Civil Aviation Directorate"
5,1970,Aeroflot / Uzbekistan
2,1970,"Aeroflot, Uralsk Civil Aviation Directorate"
1,1970,"Aeroflot, Ulyanovsk Advanced Flying Training College"
2,1970,Aeroflot / Ukraine
1,1970,Aeroflot / Tajikistan
2,1970,"Aeroflot, Privolzhsk Civil Aviation Directorate"
3,1970,"Aeroflot, North Kavkaz Civil Aviation Directorate"
2,1970,"Aeroflot, Northern Civil Aviation Directorate"
2,1970,"Aeroflot, Moscow SPiMVL"
3,1970,Aeroflot / Lithuania
1,1970,"Aeroflot, Komi Civil Aviation Directorate"
1,1970,"Aeroflot, International Civil Aviation Directorate"
2,1970,Aeroflot / Georgia
1,1970,"Aeroflot, Far East Civil Aviation Directorate"
2,1970,"Aeroflot, East Siberia Civil Aviation Directorate"
2,1970,Aeroflot / Armenia
2,1970,Aeroflot
2,1970,Aerocosta Colombia
1,1970,Aero Aysen
1,1970,Abu Dhabi Army Air Wing
1,1971,Youngstown Cartage Co.
1,1971,Yemen Airlines
1,1971,Wien Consolidated Airlines
2,1971,Western Air Lines
1,1971,Vinair
1,1971,Vieques Air Link
1,1971,VASP - Viação Aérea São Paulo
1,1971,Vanderpool Flying Service
1,1971,Unum Inc.
2,1971,Unknown
5,1971,United States Navy
1,1971,United States Department of Interior
13,1971,United States Air Force - USAF
2,1971,United Arab Airlines - UAA
1,1971,United Airlines
3,1971,Trans World Airlines - TWA
1,1971,Transportes Aéreos Orientales - TAO
2,1971,Transporte Aéreo Militar - TAM
1,1971,Trans Australia Airlines - TAA
1,1971,TOA Domestic Airlines
1,1971,Thai Airways
1,1971,Tentara Nasional Indonesia-AU (Air Force)
2,1971,Tarom
1,1971,TAME Ecuador
1,1971,Swissair
1,1971,Sudan Airways
1,1971,Soviet Air Force
1,1971,Southern Airways
3,1971,South African Air Force - SAAF
1,1971,Societe Air Service
1,1971,Securité Civile
1,1971,Scandinavian Airlines System - SAS
1,1971,SAVCO - Servicios Aéreos Virgen de Copacabana
1,1971,SAETA
1,1971,Royal Hellenic Air Force
2,1971,Royal Australian Air Force - RAAF
1,1971,Royal Air Lao
1,1971,Royal Air Force - RAF
1,1971,Royal Aircraft Establishment - RAE
1,1971,Rousseau Aviation
1,1971,Rio Airways
2,1971,Republic of China Air Force - ROCAF
1,1971,Reeve Aleutian Airways
1,1971,RCMP-GRC Air Services
1,1971,private
1,1971,Piedmont Airlines
1,1971,Philippine Air Lines
1,1971,People's Liberation Army - Air Force - PLAAF
1,1971,Patterson McCarthy Leasing
1,1971,Paninternational
3,1971,Pan American World Airways (Pan Am)
1,1971,Pan Adria
4,1971,Pakistan International Airlines - PIA
2,1971,Olympic Airways
1,1971,Northwest Territorial Airways
3,1971,Northwest Orient Airlines
1,1971,North Cay Airways
1,1971,Nordair
1,1971,Norcanair
1,1971,Nigeria Airways
1,1971,New England Propeller Service
3,1971,National Airlines
1,1971,Moormanair
1,1971,Monmouth Airlines
2,1971,Merpati Nusantara Airlines
3,1971,Malev Hungarian Airlines
1,1971,Malaysia-Singapore Airlines - MSA
1,1971,Lloyd Aéreo Boliviano - LAB
1,1971,Lineas Aéreas Nacionales S.A. - LANSA
1,1971,Líneas Aéreas de Nicaragua - LANICA
2,1971,Linea Aeropostal Venezolana - LAV
3,1971,L'Armée de L'Air
2,1971,Lao Airlines - S.A. de Transports Aériens
1,1971,Lake Riverside Estates
1,1971,LADECO - Línea Aérea Del Cobre
1,1971,Korean Air Lines - KAL
1,1971,KLM Royal Dutch Airlines
1,1971,Khemka Aviation
1,1971,Kenya Department of Civil Aviation
1,1971,Jugoslovenski Aerotransport - JAT
1,1971,Japan Maritime Self Defence Force - JMSDF
1,1971,Jamair
1,1971,Island Gem Enterprises
1,1971,Iraq Petroleum Transport Comp.
1,1971,International Sky Cab Airlines
6,1971,Indian Airlines
4,1971,Indian Air Force - IAF
1,1971,Hukbong Himpapawid ng Pilipinas (Philippine Air Force)
1,1971,Hughes Airwest
1,1971,Heyl Ha'Avir (Israeli Air Force)
1,1971,GosNII GVF
1,1971,Ghana Airways
1,1971,General Transportation Co
1,1971,Fuerza Aérea Dominicana - FAD
1,1971,Fuerza Aérea del Peru - FAP
2,1971,Fuerza Aérea Colombiana
1,1971,Fuerza Aérea Argentina - FAA
1,1971,F & S Contracting
1,1971,Força Aérea Brasileira - FAB
1,1971,Finnair
1,1971,Field Aviation
1,1971,Federal Aviation Agency - FAA
1,1971,Federal Aviation Administration - FAA
1,1971,E.W. Brown
1,1971,Europe Aero Service - EAS
1,1971,Ethiopian Airlines
3,1971,Ejército del Aire
6,1971,Eastern Air Lines
1,1971,Delta Air Lines
1,1971,Cubana de Aviación
1,1971,Cruzeiro do Sul
1,1971,Cousin Properties
1,1971,"Continental Air Services, Inc. - CASI"
1,1971,Continental Air Lines
1,1971,Compania Aéreo Amazonas
1,1971,China Airlines
2,1971,Chicago & Southern Airlines
1,1971,Carib West Airways
1,1971,Canadian Pacific Air Lines - CPAL
3,1971,Canadian Armed Forces
2,1971,British European Airways - BEA
1,1971,British Air Ferries - BAF
1,1971,Braniff International Airways
1,1971,Belgian International Air Services
2,1971,Balkan Bulgarian Airlines
1,1971,Balair Inc
1,1971,Aviones de Panama
1,1971,Aviogenex
2,1971,Aviateca
4,1971,Avianca
1,1971,AVENSA
1,1971,Automobil Club Argentino
1,1971,Arawak Airlines
1,1971,Apache Airlines
1,1971,Ansett Airlines of Australia
4,1971,American Airlines
1,1971,Amazônia Transportes Aéreos
1,1971,Aloha Airlines
2,1971,All Nippon Airways - ANA
2,1971,Allegheny Airlines
4,1971,Alia Royal Jordanian Airlines
1,1971,Alaska Airlines
1,1971,Air Vietnam
1,1971,Air Taxi Co.
1,1971,Airland (NZ)
1,1971,Air Ivoire
2,1971,Air Inter
1,1971,Air-India
2,1971,Air Canada
1,1971,Air Cambodge
3,1971,Air America
1,1971,Air Afrique
1,1971,Aerovias Quisqueyana
1,1971,Aerovias Las Minas
1,1971,Aerovías Halcón
1,1971,Aérospatiale
1,1971,Aero Palas
2,1971,Aéronavale
1,1971,Aerolíneas TAO
1,1971,Aerolineas Flecha Austral - ALFA
3,1971,"Aeroflot, Yakutsk Civil Aviation Directorate"
1,1971,"Aeroflot, West Siberia Civil Aviation Directorate"
1,1971,Aeroflot / Uzbekistan
1,1971,"Aeroflot, Uralsk Civil Aviation Directorate"
5,1971,Aeroflot / Ukraine
2,1971,"Aeroflot, Tyumen Civil Aviation Directorate"
1,1971,Aeroflot / Turkmenistan
3,1971,"Aeroflot, Privolzhsk Civil Aviation Directorate"
1,1971,"Aeroflot, North Kavkaz Civil Aviation Directorate"
1,1971,"Aeroflot, Northern Civil Aviation Directorate"
2,1971,"Aeroflot, Moscow SPiMVL"
2,1971,"Aeroflot, Moscow Civil Aviation Directorate"
1,1971,Aeroflot / Moldova
1,1971,"Aeroflot, Magadan Civil Aviation Directorate"
1,1971,Aeroflot / Latvia
1,1971,"Aeroflot, Krasnoyarsk Civil Aviation Directorate"
2,1971,"Aeroflot, Komi Civil Aviation Directorate"
1,1971,"Aeroflot, International Civil Aviation Directorate"
1,1971,"Aeroflot, East Siberia Civil Aviation Directorate"
1,1971,"Aeroflot, Central Region Civil Aviation Directorate"
1,1971,Aeroflot / Armenia
1,1971,"Aeroflot, Arkhangelsk Civil Aviation Directorate"
1,1972,Zantop International Airlines
1,1972,Zamrud Airlines
1,1972,Yemen Airlines
2,1972,Western Air Lines
1,1972,Vodavia
1,1972,Viking International Air Freight
1,1972,VFW-Fokker
1,1972,VASP - Viação Aérea São Paulo
2,1972,Varig
2,1972,Unknown
1,1972,Universal Airlines
6,1972,United States Navy
1,1972,United States Marine Corps
23,1972,United States Air Force - USAF
4,1972,United Airlines
1,1972,United Air
2,1972,Union of Burma Airways
1,1972,Union de Transports Aériens - UTA
4,1972,Türk Hava Yollari - THY
3,1972,Trans World Airlines - TWA
1,1972,Transportes Aéreos de Tete
2,1972,Transportes Aéreos Benianos - TABSA
2,1972,Transporte Aéreo Militar - TAM
1,1972,Tentara Nasional Indonesia-AU (Air Force)
1,1972,Tandy Corp.
1,1972,TAC Colombia
1,1972,Swissair
1,1972,Superior Airways
1,1972,Sudan Airways
1,1972,Sterling Airways
2,1972,Spantax
1,1972,Soviet Navy
4,1972,Soviet Air Force
1,1972,Southern Airways
1,1972,South African Airways - SAA
1,1972,South African Air Force - SAAF
2,1972,Slov-Air
1,1972,S & H Aviation Sales
1,1972,Servicio Aéreo de Transportes Comerciales (SATCO)
1,1972,Scandinavian Airlines System - SAS
1,1972,SAVCO - Servicios Aéreos Virgen de Copacabana
3,1972,Saudi Arabian Airlines
1,1972,SATENA
1,1972,SAESA - Servicios Aéreos Especiales SA
1,1972,Sabena
1,1972,Royal Norwegian Air Force - RNoAF
1,1972,Royal Nepalese Air Force
1,1972,Royal Navy - Fleet Air Arm (FAA)
1,1972,Royal Australian Air Force - RAAF
1,1972,Royal Air Maroc - RAM
1,1972,Royal Air Lao
2,1972,Royal Air Force - RAF
2,1972,Rousseau Aviation
2,1972,Republic of China Air Force - ROCAF
1,1972,Reindeer Air Service
1,1972,Quebecair
2,1972,Prinair
1,1972,Philippine Air Lines
1,1972,Pars Air
1,1972,Pan American World Airways (Pan Am)
1,1972,Pakistan International Airlines - PIA
4,1972,Pacific Southwest Airlines - PSA
3,1972,Olympic Airways
1,1972,Northwest Airlines
2,1972,North Central Airlines
1,1972,Nordair
1,1972,Nigeria Airways
2,1972,National Airlines
2,1972,Mohawk Airlines
1,1972,Mexicana de Aviación
2,1972,Merpati Nusantara Airlines
1,1972,Mercer Airlines
1,1972,McKenzie Air
1,1972,Mar Pon Inc.
1,1972,Marathon Oil
4,1972,Lufthansa
1,1972,Lost River Mining Corp.
1,1972,Lineas Aéreas Sud Americana - LASA
2,1972,Lineas Aéreas La Urraca
1,1972,Líneas Aéreas de Nicaragua - LANICA
1,1972,Linea Aeropostal Venezolana - LAV
1,1972,Latin Carga
1,1972,L'Armée de L'Air
1,1972,LAN Chile
1,1972,Karan Corp.
2,1972,Jugoslovenski Aerotransport - JAT
1,1972,Japan Maritime Self Defence Force - JMSDF
4,1972,Japan Air Lines - JAL
1,1972,James E. Stewart
1,1972,Jamair
1,1972,Island Airlines
1,1972,Interior Airways
2,1972,Interflug
1,1972,Inter City Flug
3,1972,Indian Airlines
1,1972,Inair Panama
2,1972,Iberia
1,1972,Hukbong Himpapawid ng Pilipinas (Philippine Air Force)
2,1972,Hughes Airwest
1,1972,Hawkins & Powers Aviation
1,1972,GosNII GA
1,1972,General Air
1,1972,Garuda Indonesia Airways
1,1972,Fuerza Aérea Uruguaya - FAU
1,1972,Fuerza Aérea Mexicana
1,1972,Fuerza Aérea de Chile
1,1972,Fuerza Aérea Colombiana
1,1972,Frontier Airlines (FL)
1,1972,Fred-Air
1,1972,Force Aérienne Congolaise
2,1972,Força Aérea Brasileira - FAB
1,1972,Fluor Corp
1,1972,Finnwings
1,1972,Faucett
2,1972,Ethiopian Airlines
1,1972,El Al Israel Airlines
1,1972,Ejército del Aire
3,1972,EgyptAir
1,1972,Ecuatoriana (Compañia Ecuatoriana de Aviacion)
4,1972,Eastern Air Lines
1,1972,East African Airways Corp. - EAAC
1,1972,DTA-Direcção de Exploração dos Transp. Aéreos
4,1972,Delta Air Lines
1,1972,Dassault
1,1972,CSA Ceskoslovenské Aerolinie
1,1972,Cruzeiro do Sul
1,1972,"Continental Air Services, Inc. - CASI"
1,1972,Chalk's International Airlines
1,1972,Cathay Pacific Airways
1,1972,Carolina Aircraft Corp.
2,1972,Cambodia Air Commercial
1,1972,British European Airways - BEA
2,1972,British Caledonian Airways
1,1972,Braniff International Airways
1,1972,Braathens SAFE
1,1972,Biman Bangladesh Airlines
1,1972,Beta Leasing Inc.
1,1972,Balkan Bulgarian Airlines
1,1972,Bakhtar Afghan Airlines
2,1972,Avianca
1,1972,Aviaco
1,1972,AVENSA
1,1972,Austral Lineas Aéreas
1,1972,Austin Airways
1,1972,ATESA (Aerotaxis Ecuatorianos SA)
3,1972,Ansett Airlines of Papua New Guinea
1,1972,Ansett Airlines of Australia
